tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,tag_sup,tag_sup_child,tag_tab_elem,red_flag_id,relative_table_elements,height_width_diff,tag_dl_type,tag_math_type,tag_math_elem,tag_annotation,label,name,attrs
NO,NO,NO,15,NO,0,0,0.4,0.4,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,ul,[]
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Attitude_indicator', 'Attitude indicator']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Heading_indicator', 'Heading indicator']"
NO,NO,NO,3,NO,0,0,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,3,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Horizontal_situation_indicator', 'Horizontal situation indicator']"
NO,NO,NO,4,NO,0,0,0,0.25,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,4,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Turn_and_slip_indicator', 'Turn and slip indicator']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Turn_coordinator', ['mw-redirect'], 'Turn coordinator']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Turn_indicator', ['mw-redirect'], 'Turn indicator']"
NO,NO,NO,15,NO,0,0,0.4,0.4,NO,NO,NO,NO,NO,NO,YES,NO,0.133333333,0,NO,NO,NO,NO,0,tr,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,th,"['row', ['navbox-group'], 'width:1%']"
NO,NO,NO,14,NO,0,0,0.428571429,0.428571429,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,td,"[['navbox-list', 'navbox-odd', 'hlist'], 'text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px']"
NO,NO,NO,14,NO,0,0,0.428571429,0.428571429,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,div,['padding:0em 0.25em']
NO,NO,NO,14,NO,0,0,0.428571429,0.428571429,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,ul,[]
NO,NO,NO,3,NO,0,0,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,3,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Course_deviation_indicator', 'Course deviation indicator']"
NO,NO,NO,3,NO,0,0,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,3,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Horizontal_situation_indicator', 'Horizontal situation indicator']"
NO,NO,NO,3,NO,0,0,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,3,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Inertial_navigation_system', 'Inertial navigation system']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Compass', 'Compass']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Satellite_navigation', 'Satellite navigation']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Space_Integrated_GPS/INS', 'Space Integrated GPS/INS']"
NO,NO,NO,18,NO,0,0,0.388888889,0.388888889,NO,NO,NO,NO,NO,NO,YES,NO,0.111111111,0,NO,NO,NO,NO,0,tr,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,th,"['row', ['navbox-group'], 'width:1%']"
NO,NO,NO,16,NO,0,0,0.4375,0.4375,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,td,"[['navbox-list', 'navbox-even', 'hlist'], 'text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px']"
NO,NO,NO,16,NO,0,0,0.4375,0.4375,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,div,['padding:0em 0.25em']
NO,NO,NO,16,NO,0,0,0.4375,0.4375,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,ul,[]
NO,NO,NO,5,NO,0,0,0,0.2,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,5,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Air_data_inertial_reference_unit', 'Air data inertial reference unit']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Electronic_centralised_aircraft_monitor', 'Electronic centralised aircraft monitor']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Electronic_flight_instrument_system', 'Electronic flight instrument system']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Glass_cockpit', 'Glass cockpit']"
NO,NO,NO,3,NO,0,0,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,3,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Primary_flight_display', 'Primary flight display']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/V_speeds', 'V speeds']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Yaw_string', 'Yaw string']"
NO,NO,NO,166,NO,0.184336019,0.992659253,0.530120482,0.572289157,NO,NO,YES,NO,NO,NO,NO,NO,0.234939759,-1009.349976,NO,NO,NO,NO,0,div,"['navigation', ['navbox'], 'Automotive_design', 'padding:3px']"
NO,NO,NO,166,NO,0.188004398,0.992818634,0.530120482,0.572289157,NO,NO,YES,YES,NO,NO,NO,NO,0.234939759,-1009.349991,NO,NO,NO,NO,0,table,"[['nowraplinks', 'hlist', 'collapsible', 'collapsed', 'navbox-inner'], 'border-spacing:0;background:transparent;color:inherit']"
NO,NO,NO,166,NO,0.188004398,0.992818634,0.530120482,0.572289157,NO,NO,NO,YES,NO,NO,NO,NO,0.234939759,-1009.349991,NO,NO,NO,NO,0,tbody,[]
NO,NO,NO,2,NO,0.188004398,0.992818634,1.5,2,NO,NO,NO,NO,NO,NO,YES,NO,0.5,-1009.349991,NO,NO,NO,NO,0,tr,[]
NO,NO,NO,2,NO,0.188004398,0.992818634,1.5,2,NO,NO,YES,NO,NO,NO,YES,NO,0,-1009.349991,NO,NO,NO,NO,0,th,"['col', ['navbox-title'], '2']"
NO,NO,NO,1,NO,0.199009533,0.992938169,3,3,NO,NO,NO,NO,NO,NO,NO,NO,0,-17.11665344,NO,NO,NO,NO,0,div,"[['plainlinks', 'hlist', 'navbar', 'mini']]"
NO,NO,NO,1,NO,0.199009533,0.993017859,3,3,NO,NO,NO,NO,NO,NO,NO,NO,0,-22,NO,NO,NO,NO,0,ul,[]
NO,NO,NO,1,NO,0.199009533,0.993017859,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-1.050003052,NO,NO,NO,NO,0,li,[['nv-view']]
NO,NO,NO,1,NO,0.199009533,0.993017859,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,6.816665649,NO,NO,NO,NO,0,a,"['/wiki/Template:CarDesign_nav', 'Template:CarDesign nav']"
NO,NO,NO,1,NO,0.199009533,0.993017859,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,6.816665649,NO,NO,NO,NO,0,abbr,"['View this template', ';;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;']"
NO,NO,NO,1,NO,0.212765953,0.993017859,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-0.516677856,NO,NO,NO,NO,0,li,[['nv-talk']]
NO,NO,NO,1,NO,0.212765953,0.993017859,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,7.349990845,NO,NO,NO,NO,0,a,"['/wiki/Template_talk:CarDesign_nav', 'Template talk:CarDesign nav']"
NO,NO,NO,1,NO,0.212765953,0.993017859,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,7.349990845,NO,NO,NO,NO,0,abbr,"['Discuss this template', ';;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;']"
NO,NO,NO,1,NO,0.225605277,0.993017859,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,6.766662598,NO,NO,NO,NO,0,li,[['nv-edit']]
NO,NO,NO,1,NO,0.225605277,0.993017859,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,6.766662598,NO,NO,NO,NO,0,a,"[['external', 'text'], '//en.wikipedia.org/w/index.php?title=Template:CarDesign_nav&action=edit']"
NO,NO,NO,1,NO,0.225605277,0.993017859,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,6.766662598,NO,NO,NO,NO,0,abbr,"['Edit this template', ';;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;']"
NO,NO,NO,2,NO,0.250366832,0.992938169,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,-878.6166382,NO,NO,NO,NO,0,div,"['Automotive_design', 'font-size:114%;margin:0 4em']"
NO,NO,NO,2,NO,0.603448262,0.992978014,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-110.25,NO,NO,NO,NO,0,a,"['/wiki/Automotive_design', 'Automotive design']"
NO,NO,NO,8,NO,0,0,0,0.125,NO,NO,NO,NO,NO,NO,YES,NO,0.125,0,NO,NO,NO,NO,0,tr,[]
NO,NO,NO,8,NO,0,0,0,0.125,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,td,"[['navbox-abovebelow'], '2']"
NO,NO,NO,8,NO,0,0,0,0.125,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,div,['Part_of_a_series_of_articles_on_cars']
NO,NO,YES,8,NO,0,0,0,0.125,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,i,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Car', 'Car']"
NO,NO,NO,107,NO,0,0,0.579439252,0.61682243,NO,NO,NO,NO,NO,NO,YES,NO,0.186915888,0,NO,NO,NO,NO,0,tr,[]
NO,NO,NO,1,NO,0,0,0,1,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,th,"['row', ['navbox-group'], 'width:1%;text-align:center;']"
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Coachbuilder', 'Coachbuilder']"
NO,NO,NO,107,NO,0,0,0.579439252,0.607476636,NO,NO,YES,NO,NO,NO,YES,NO,0.168224299,0,NO,NO,NO,NO,0,td,"[['navbox-list', 'navbox-odd'], 'text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px']"
NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,NO,NO,NO,NO,nan,0,NO,NO,NO,NO,0,div,['padding:0em 0.25em']
NO,NO,NO,107,NO,0,0,0.579439252,0.607476636,NO,NO,YES,YES,NO,NO,NO,NO,0.168224299,0,NO,NO,NO,NO,0,table,"[['nowraplinks', 'navbox-subgroup'], 'border-spacing:0']"
NO,NO,NO,107,NO,0,0,0.579439252,0.607476636,NO,NO,NO,YES,NO,NO,NO,NO,0.168224299,0,NO,NO,NO,NO,0,tbody,[]
NO,NO,NO,42,NO,0,0,0.642857143,0.666666667,NO,NO,NO,NO,NO,NO,YES,NO,0.047619048,0,NO,NO,NO,NO,0,tr,[]
NO,NO,NO,1,NO,0,0,0,1,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,th,"['row', ['navbox-group'], 'width:9.0em;font-weight:normal;']"
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Vehicle_frame', 'Vehicle frame']"
NO,NO,NO,41,NO,0,0,0.658536585,0.658536585,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,td,"[['navbox-list', 'navbox-odd'], 'text-align:left;border-left-width:2px;border-left-style:solid;padding:0px']"
NO,NO,NO,41,NO,0,0,0.658536585,0.658536585,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,div,['padding:0em 0.25em']
NO,NO,NO,41,NO,0,0,0.658536585,0.658536585,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,ul,[]
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Backbone_chassis', 'Backbone chassis']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Beltline_(automotive)', 'Beltline (automotive)']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Body-on-frame', 'Body-on-frame']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Bumper_(car)', 'Bumper (car)']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Cabrio_coach', 'Cabrio coach']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Chassis', 'Chassis']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Continental_tire', 'Continental tire']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Crumple_zone', 'Crumple zone']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Dagmar_bumpers', ['mw-redirect'], 'Dagmar bumpers']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Fender_(vehicle)', 'Fender (vehicle)']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Fender_skirts', 'Fender skirts']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Grille_(car)', 'Grille (car)']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Hood_(car)', 'Hood (car)']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Hood_scoop', 'Hood scoop']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Monocoque', 'Monocoque']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Overhang_(vehicles)', 'Overhang (vehicles)']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Pillar_(car)', 'Pillar (car)']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Car_platform', 'Car platform']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Ponton_(car)', 'Ponton (car)']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Quarter_panel', 'Quarter panel']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Roof_rack', 'Roof rack']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Shaker_scoop', 'Shaker scoop']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Spoiler_(car)', 'Spoiler (car)']"
NO,NO,NO,3,NO,0,0,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,3,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Stressed_member_engine', 'Stressed member engine']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Subframe', 'Subframe']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Tonneau', 'Tonneau']"
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Trunk_lid', ['mw-redirect'], 'Trunk lid']"
NO,NO,NO,3,NO,0,0,0.666666667,0.666666667,NO,NO,NO,NO,NO,NO,YES,NO,0.666666667,0,NO,NO,NO,NO,0,tr,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,th,"['row', ['navbox-group'], 'width:9.0em;font-weight:normal;']"
NO,NO,NO,2,NO,0,0,1,1,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,td,"[['navbox-list', 'navbox-even'], 'text-align:left;border-left-width:2px;border-left-style:solid;padding:0px']"
NO,NO,NO,2,NO,0,0,1,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,div,['padding:0em 0.25em']
NO,NO,NO,2,NO,0,0,1,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,ul,[]
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Trunk_(car)', 'Trunk (car)']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Hood_(car)', 'Hood (car)']"
NO,NO,NO,7,NO,0,0,0.857142857,1,NO,NO,NO,NO,NO,NO,YES,NO,0.285714286,0,NO,NO,NO,NO,0,tr,[]
NO,NO,NO,1,NO,0,0,0,1,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,th,"['row', ['navbox-group'], 'width:9.0em;font-weight:normal;']"
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Car_door', 'Car door']"
NO,NO,NO,6,NO,0,0,1,1,NO,NO,YES,NO,NO,NO,YES,NO,0,0,NO,NO,NO,NO,0,td,"[['navbox-list', 'navbox-odd'], 'text-align:left;border-left-width:2px;border-left-style:solid;padding:0px']"
NO,NO,NO,6,NO,0,0,1,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,div,['padding:0em 0.25em']
NO,NO,NO,6,NO,0,0,1,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,ul,[]
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,a,"['/wiki/Butterfly_doors', 'Butterfly doors']"
NO,NO,NO,1,NO,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,0,li,[]
